train,station,time,day,weather,crowd
CSMT_FAST,Thane,15:15,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Vikhroli,14:30,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Kurla,08:15,TUESDAY,RAIN,HIGH
CSMT_SLOW,Bhandup,07:15,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Mulund,11:45,SUNDAY,RAIN,LOW
CSMT_FAST,CSMT,05:30,MONDAY,RAIN,HIGH
CSMT_SLOW,Bandra,14:15,MONDAY,RAIN,HIGH
CSMT_FAST,Andheri,21:15,MONDAY,CLEAR,LOW
CSMT_FAST,Thane,06:00,SUNDAY,CLEAR,LOW
CSMT_SLOW,Bhandup,13:00,SATURDAY,CLOUDY,LOW
CSMT_FAST,Panvel,17:00,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Mulund,23:30,MONDAY,CLOUDY,LOW
CSMT_SLOW,Vikhroli,19:45,TUESDAY,RAIN,HIGH
CSMT_SLOW,Andheri,13:45,THURSDAY,CLEAR,MEDIUM
CSMT_FAST,Vikhroli,11:30,SATURDAY,CLEAR,LOW
CSMT_SLOW,Virar,05:45,THURSDAY,RAIN,MEDIUM
CSMT_SLOW,Kanjurmarg,17:15,TUESDAY,RAIN,HIGH
CSMT_SLOW,Mulund,18:00,MONDAY,CLOUDY,HIGH
CSMT_FAST,Kurla,16:30,MONDAY,CLEAR,LOW
CSMT_FAST,Thane,16:45,SUNDAY,RAIN,LOW
CSMT_SLOW,Dombivli,19:00,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Kurla,22:30,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Bhandup,14:45,SUNDAY,RAIN,LOW
CSMT_FAST,Mulund,17:30,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,Panvel,21:00,THURSDAY,CLOUDY,MEDIUM
CSMT_FAST,Thane,17:15,SUNDAY,CLEAR,HIGH
CSMT_FAST,Bandra,09:45,SUNDAY,RAIN,HIGH
CSMT_FAST,Dombivli,13:15,THURSDAY,RAIN,MEDIUM
CSMT_SLOW,Virar,05:30,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Byculla,14:45,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Nerul,21:00,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Panvel,20:45,THURSDAY,RAIN,LOW
CSMT_SLOW,Nerul,20:30,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Vashi,19:15,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Kurla,08:15,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Kanjurmarg,14:30,THURSDAY,CLOUDY,LOW
CSMT_FAST,Bhandup,23:45,TUESDAY,RAIN,LOW
CSMT_SLOW,Panvel,17:30,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Mulund,22:15,SATURDAY,RAIN,LOW
CSMT_FAST,Andheri,07:30,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,CSMT,13:30,FRIDAY,CLOUDY,LOW
CSMT_FAST,Kalyan,18:15,MONDAY,CLEAR,HIGH
CSMT_FAST,Kanjurmarg,19:00,MONDAY,CLEAR,HIGH
CSMT_SLOW,Mulund,20:15,SATURDAY,CLEAR,LOW
CSMT_FAST,Dombivli,12:45,TUESDAY,CLEAR,LOW
CSMT_FAST,Vikhroli,08:15,FRIDAY,RAIN,HIGH
CSMT_FAST,Mulund,15:45,FRIDAY,CLOUDY,MEDIUM
CSMT_FAST,Andheri,07:45,FRIDAY,CLEAR,HIGH
CSMT_FAST,Kurla,23:30,SATURDAY,RAIN,LOW
CSMT_FAST,Vikhroli,07:00,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Bandra,07:45,FRIDAY,CLEAR,HIGH
CSMT_FAST,Byculla,14:30,FRIDAY,RAIN,MEDIUM
CSMT_FAST,Dadar,15:30,MONDAY,RAIN,MEDIUM
CSMT_FAST,Kurla,22:15,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Nerul,14:45,TUESDAY,CLEAR,HIGH
CSMT_FAST,Andheri,11:15,FRIDAY,CLOUDY,LOW
CSMT_SLOW,Kanjurmarg,13:15,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Kalyan,07:30,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Virar,07:15,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Dombivli,10:45,THURSDAY,CLEAR,HIGH
CSMT_FAST,Kalyan,12:45,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Kalyan,17:45,MONDAY,CLOUDY,HIGH
CSMT_FAST,CSMT,18:15,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,Kalyan,21:00,TUESDAY,CLEAR,LOW
CSMT_FAST,Vikhroli,18:30,FRIDAY,CLEAR,HIGH
CSMT_FAST,Panvel,07:00,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Ghatkopar,14:45,MONDAY,CLEAR,LOW
CSMT_SLOW,Kanjurmarg,18:00,MONDAY,RAIN,HIGH
CSMT_SLOW,Kalyan,05:30,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,Thane,08:15,SUNDAY,CLEAR,HIGH
CSMT_FAST,Dombivli,10:15,MONDAY,RAIN,HIGH
CSMT_SLOW,Virar,22:15,THURSDAY,CLOUDY,LOW
CSMT_FAST,CSMT,22:00,SATURDAY,RAIN,LOW
CSMT_FAST,Kalyan,11:30,WEDNESDAY,CLOUDY,LOW
CSMT_FAST,Kalyan,20:15,THURSDAY,RAIN,MEDIUM
CSMT_FAST,Dombivli,19:30,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Kurla,21:00,MONDAY,CLEAR,LOW
CSMT_SLOW,CSMT,15:15,SUNDAY,CLOUDY,LOW
CSMT_FAST,Byculla,08:30,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Dombivli,12:15,MONDAY,CLEAR,LOW
CSMT_FAST,Vashi,07:30,TUESDAY,RAIN,HIGH
CSMT_SLOW,Andheri,22:30,SUNDAY,RAIN,LOW
CSMT_FAST,Vashi,07:00,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Dadar,12:15,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Kanjurmarg,23:45,MONDAY,RAIN,HIGH
CSMT_SLOW,Panvel,14:15,FRIDAY,CLOUDY,LOW
CSMT_SLOW,Kalyan,22:00,MONDAY,CLOUDY,LOW
CSMT_SLOW,Ghatkopar,19:45,SATURDAY,CLOUDY,HIGH
CSMT_SLOW,Dadar,11:00,SUNDAY,CLEAR,LOW
CSMT_FAST,Mulund,15:15,SATURDAY,RAIN,LOW
CSMT_FAST,Panvel,14:45,THURSDAY,CLEAR,HIGH
CSMT_FAST,Bhandup,14:45,SATURDAY,RAIN,LOW
CSMT_SLOW,Vikhroli,12:00,SUNDAY,RAIN,LOW
CSMT_FAST,Mulund,11:15,THURSDAY,CLOUDY,MEDIUM
CSMT_SLOW,Virar,20:00,SATURDAY,RAIN,LOW
CSMT_FAST,Ghatkopar,08:00,SUNDAY,RAIN,HIGH
CSMT_SLOW,Thane,22:00,WEDNESDAY,CLEAR,MEDIUM
CSMT_SLOW,Kurla,14:45,SATURDAY,CLEAR,LOW
CSMT_SLOW,Nerul,18:15,FRIDAY,CLEAR,HIGH
CSMT_FAST,Virar,20:30,WEDNESDAY,RAIN,LOW
CSMT_SLOW,Vikhroli,12:00,THURSDAY,CLOUDY,LOW
CSMT_SLOW,Vikhroli,13:30,SUNDAY,CLEAR,LOW
CSMT_FAST,CSMT,10:30,TUESDAY,CLOUDY,MEDIUM
CSMT_FAST,Ghatkopar,08:15,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Byculla,07:45,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Byculla,21:00,WEDNESDAY,CLEAR,LOW
CSMT_FAST,Kalyan,21:45,MONDAY,CLOUDY,LOW
CSMT_SLOW,Mulund,09:15,SUNDAY,RAIN,HIGH
CSMT_SLOW,Kurla,05:00,TUESDAY,CLEAR,MEDIUM
CSMT_FAST,Vikhroli,08:15,THURSDAY,RAIN,HIGH
CSMT_SLOW,Thane,11:45,FRIDAY,CLOUDY,MEDIUM
CSMT_SLOW,Virar,10:15,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Kalyan,21:30,TUESDAY,CLOUDY,MEDIUM
CSMT_FAST,Ghatkopar,12:15,SUNDAY,RAIN,LOW
CSMT_FAST,Dombivli,06:30,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Kanjurmarg,08:45,THURSDAY,RAIN,HIGH
CSMT_FAST,Kanjurmarg,15:45,TUESDAY,CLEAR,HIGH
CSMT_FAST,Borivali,23:30,TUESDAY,CLOUDY,LOW
